year;jounral;title;url
2002;Physical Review A 65 (6)_ 062711;Differential cross sections and cross-section ratios for the electron-impact excitation of the neon configuration;https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2510&context=phys_facwork
2002;Physical Review A 65 (6)_ 060701;Extraction of energy-differential ionization cross sections in time-dependent calculations;https://www.researchgate.net/profile/Greg-Ver-Steeg/publication/229908661_Extraction_of_energy-differential_ionization_cross_sections_in_time-dependent_calculations/links/53dc02780cf2cfac9928fde0/Extraction-of-energy-differential-ionization-cross-sections-in-time-dependent-calculations.pdf
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ D6. 076;Electron-impact excitation of molybdenum.;
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ L2. 009;Small-angle electron-impact excitation of He 3^ 1D.;
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ H5. 006;Analysis of relativistic effects in electron-impact excitation of SP transitions in heavy atoms.;
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ L2. 012;Near-threshold angle-differential electron-impact excitation of the np^ 5 (n+ 1) s states in noble gases.;
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ L2. 010;Extraction of energy-differential ionization cross sections in time-dependent calculations.;
2002;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts_ D6. 067;Accuracy of Local Exchange Approximations for Calculating Continuum Electron Wavefunctions;
2002;Physical Review A 65 (4)_ 042724;Electron-impact excitation from the metastable states of krypton;https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2528&context=phys_facwork
2002;AIP Conference Proceedings 604 (1)_ 202-209;Simultaneous ionization-excitation: A challenge for theory and experiment;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 66 (2)_ 22705 …;Atomic and molecular collisions and interactions-Detailed experimental and theoretical study of elastic scattering at intermediate energies in the electron-cesium system;
2002;Journal of Physics B-Atomic Molecular and Optical Physics 35 (24)_ 5035-5050;Vector (e_ e'IMG entity=" gamma" SRC=" http://ej. iop. org/icons/Entities/gamma. gif" ALT=" gamm" ALIGN=" MIDDLE">) correlations in ionizatio excitation of He by electron impact;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6)_ 62711 …;Atomic and molecular collisions and interactions-Differential cross sections and cross-section ratios for the electron-impact excitation of the neon 2p53s configuration;
2002;Complete Scattering Experiments_ 61-91;Complete Experiments in Electron Atom Collisions–Benchmarks for Atomic Collision Theory;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6)_ 62715 …;Atomic and molecular collisions and interactions-Convergence of energy-differential ionization cross sections obtained from a T-matrix approach with R-matrix wave functions;
2002;Journal of Physics B-Atomic Molecular and Optical Physics 35 (21)_ 4507-4526;Search for relativistic effects in electron-impact S IMG entity=" rightarro" SRC=" http://ej. iop. org/icons/Entities/rightarrow. gif" ALT=" rightarrow" ALIGN=" BOTTOM"> P …;
2002;;Differential cross sections and cross-section ratios for the electron-impact excitation of the neon 2p (5) 3s configuration;
2002;Physical Review-Section A-Atomic Molecular and Optical Physics 65 (6)_ 60701R;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Extraction of energy-differential ionization cross sections in time-dependent calculations;
2001;UV/EUV and Visible Space Instrumentation for Astronomy and Solar Physics …;Spectropolarimetric measurements of the extreme-ultraviolet emission from helium following e-_ H+_ H2+_ and H3+ charged particle impact;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics 34 (22)_ L727;Benchmark comparisons for near-threshold electron-impact excitation of Ar metastable levels;https://www.academia.edu/download/43727513/Benchmark_comparisons_for_near-threshold20160314-23421-1sqd0zs.pdf
2001;Physical Review A 64 (5)_ 052710;Electron-impact excitation to the and levels of Kr I using different distorted-wave and close-coupling methods;https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2527&context=phys_facwork
2001;APS Annual Gaseous Electronics Meeting Abstracts_ KW2. 006;Second-Order Effects in Ionization and Ionization--Excitation of Calcium;
2001;APS Annual Gaseous Electronics Meeting Abstracts_ DTP. 054;Electron-Impact Excitation of Krypton from the Ground State and the Metastable Excited States;
2001;APS Annual Gaseous Electronics Meeting Abstracts_ KW2. 005;R-matrix with Pseudo-States Calculations for Electron Collisions with Cesium Atoms.;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics 34 (17)_ 3367;Polarization of Balmer-α radiation following electron impact on atomic hydrogen;
2001;Physical Review A 64 (2)_ 020701;Resonance effects in simultaneous electron-impact ionization-excitation of helium;
2001;Journal of Physics. B_ Atomic_ Molecular and Optical Physics 34;Resonance effects in electron-impact ionization of helium;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics 34 (13)_ 2747;Resonance effects in electron-impact ionization of helium;
2001;AIP Conference Proceedings 576 (1)_ 89-92;Non-statistical magnetic substate populations following excitation of helium by electron and proton impact;
2001;AIP Conference Proceedings 576 (1)_ 137-140;Excitation cross sections of (1snp) levels of helium by fast electron_ proton_ and molecular hydrogen ( and ) impact;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics 34 (11)_ 2289;Experimental and theoretical study of electron impact excitation of the 3 3P state of helium;
2001;Physical Review A 64 (1)_ 012712;Cross sections and collision dynamics of the excitation of (1 s n p) 1 P o levels of helium_ n= 2–5_ by intermediate-and high-velocity electron_ proton_ and molecular-ion (H 2+ …;https://www.academia.edu/download/44944249/j241.pdf
2001;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 46 …;R-matrix with Pseudo-States Calculations for Electron Impact Excitation of Cesium.;
2001;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 46 …;Resonance Structures in Simultaneous Ionization--Excitation of Helium;
;;;
2001;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 46 …;Distorted-Wave vs. Close-Coupling Calculations for Electron-Impact Excitation of Krypton;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics 34 (2)_ L19;Convergent second-order calculations for simultaneous electron-impact ionization-excitation of helium;
2001;Physical Review A 64 (1)_ 012712-1-012712-10;Cross sections and collision dynamics of the excitation of (1snp) 1PO levels of helium_ n= 2-5_ by intermediate and very high velocity electron_ proton and molecular-ion (H2+ …;
2001;Physical Review A: Atomic_ Molecular_ and Optical Physics 64 (5)_ 10-10;Electron-impact excitation to the [Formula Presented] and [Formula Presented] levels of Kr I using different distorted-wave and close-coupling methods;
2001;Journal of Physics B: Atomic_ Molecular and Optical Physics;Experimental and theoretical study of electron impact excitation of the 3 3P state of helium;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (2)_ 20701R;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Resonance effects in simultaneous electron-impact ionization-excitation of helium;
2001;Physical Review A: Atomic_ Molecular_ and Optical Physics 64 (5)_ 527101-5271010;Electron-impact excitation to the 4p55s and 4p55p levels of KrI using different distorted-wave and close-coupling methods;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (5)_ 52710 …;Atomic and molecular collisions and interactions-Electron-impact excitation to the 4p55s and 4P55p levels of Kr I using different distorted-wave and close-coupling methods;
2001;Physical Review-Section A-Atomic Molecular and Optical Physics 64 (1)_ 12712 …;Atomic and molecular collisions and interactions-Cross sections and collision dynamics of the excitation of (1snp) 1P0 levels of helium_ n= 2-5_ by intermediate-and high-velocity;
2001;AIP Press/Springer;Polarization_ alignment_ and orientation in atomic collisions;
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (21)_ 4603;Electron-impact excitation of the Kr 4p55s states at 15 eV: close-coupling versus distorted-wave treatments;https://www.academia.edu/download/44944231/Electron-impact_excitation_of_the_Kr_4p520160421-3988-xe0osf.pdf
2000;Physical Review A 62 (5)_ 052719;Relativistic R matrix with pseudostates calculations for electron scattering from cesium atoms;
2000;APS Annual Gaseous Electronics Meeting Abstracts_ ETP. 035;Benchmark Calculations for Electron Collisions with Noble Gases;
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (13)_ 2571;Near-threshold correlation studies of the 2 1P and 3 3D states of helium excited by electron impact;
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (12)_ 2265;Excitation and polarization of the 33D state of helium by electron impact;
2000;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 14 …;Excitation of Argon from the Ground State to the 3p^ 53d and 3p^ 55s levels.;
2000;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 14 …;Benchmark Calculations for Electron-Impact Excitation of Krypton.;
2000;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 14 …;R-Matrix with Pseudo-States Calculation for Electron Collisions with Cesium Atoms.;
2000;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 14 …;Simultaneous Electron-Impact Ionization--Excitation of Magnesium.;
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (10)_ 1881;Internal spin-orbit coupling and electron exchange in the excitation of np5 (n+ 1) p states of neon_ krypton and xenon atoms by polarized electrons;
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (10)_ 1843;Excitation of the 3p54s2 2P autoionizing state in potassium by electron impact at low energies: an R-matrix calculation;https://www.researchgate.net/profile/Alexei-Grum-Grzhimailo/publication/252299250_Excitation_of_the_3p54s22P_autoionizing_state_in_potassium_by_electron_impact_at_low_energies_An_R-matrix_calculation/links/0c96052da580799fb5000000/Excitation-of-the-3p54s22P-autoionizing-state-in-potassium-by-electron-impact-at-low-energies-An-R-matrix-calculation.pdf
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (10)_ 1895;Differential cross sections for electron-impact excitation of krypton at low incident energies: I. Excitation of the 4p55s configuration;https://www.researchgate.net/profile/Murtadha-Khakoo/publication/229078058_Differential_cross_sections_for_electron-impact_excitation_of_krypton_at_low_incident_energies_I_Excitation_of_the_4p55s_configuration/links/0c96052f6d5dced146000000/Differential-cross-sections-for-electron-impact-excitation-of-krypton-at-low-incident-energies-I-Excitation-of-the-4p55s-configuration.pdf
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics 33 (8)_ L289;Spin exchange in elastic collisions of polarized electrons with manganese atoms;
2000;Computer physics communications 124 (1)_ 90-103;Simulation of collisionally excited atomic states;
2000;Physical Review A 61 (2)_ 022701;Excitation of Ar transitions by electron impact;https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2368&context=phys_facwork
2000;Journal of Physics. B_ Atomic_ Molecular and Optical Physics 33 (10)_ 1921-1933;Differential cross sections for electron-impact excitation of krypton at low incident energies: II. Excitation of the 4p55p_ 4p54d and 4p56s configurations;
2000;Journal of Physics. B_ Atomic_ Molecular and Optical Physics 33 (10)_ 1895-1919;Differential cross sections for electron-impact excitation of krypton at low incident energies: I. Excitation of the 4p55s configuration;
2000;J. Phys. B: At. Mol. Opt. Phys 33_ 1473;Triple coincidence (e_ 2e) measurements as aperfect experiment'instrument for ionization-excitation studies;https://scholar.archive.org/work/ymungiot7nga5i6awhb6azv2bu/access/wayback/http://iopscience.iop.org/article/10.1088/0953-4075/33/7/502/pdf
2000;Journal of Physics B: Atomic_ Molecular and Optical Physics;Differential cross sections for electron-impact excitation of krypton at low incident energies: II. Excitation of the 4p55p_ 4p54d and 4p56s configurations;
1999;Physical Review Letters 83 (25)_ 5254;Propensity Rules for Angular Momentum Transfer in Electron-Impact Excitation and Deexcitation;
1999;APS Annual Gaseous Electronics Meeting Abstracts_ IWP3. 16;Electron Impact Excitation of Krypton;
1999;Journal of Physics B: Atomic_ Molecular and Optical Physics 32 (18)_ 4447;Study of electron-impact excitation of metastable Ne (2p53s 3P2) substates using laser-induced fluorescence;
1999;Physical Review A 60 (3)_ R1751;Near-threshold structures in electron-collision-induced alignment of core-excited atomic states;https://www.researchgate.net/profile/Alexei-Grum-Grzhimailo/publication/229908693_Near-threshold_structures_in_electron-collision-induced_alignment_of_core-excited_atomic_states/links/558d11d508ae591c19da2d26/Near-threshold-structures-in-electron-collision-induced-alignment-of-core-excited-atomic-states.pdf
1999;Supercomputing_ Collision Processes_ and Applications_ 33-50;Benchmark Studies in Electron-Inpact Excitation of Atoms;
1999;Journal of Physics B: Atomic_ Molecular and Optical Physics 32 (15)_ 3727;Alignment of the Na* 2p53s2 2P3/2 autoionizing state excited by electron impact: experiment and theory;https://www.researchgate.net/profile/Alexei-Grum-Grzhimailo/publication/253587614_Alignment_of_the_Na_2p53s2_2P32_autoionizing_state_excited_by_electron_impact_experiment_and_theory/links/0f31752d7de6c83346000000/Alignment-of-the-Na-2p53s2-2P3-2-autoionizing-state-excited-by-electron-impact-experiment-and-theory.pdf
1999;Journal of Physics B: Atomic_ Molecular and Optical Physics 32 (15)_ L433;Convergent calculations for simultaneous electron-impact ionization-excitation of helium;
1999;Physical Review A 60 (2)_ 1046;Near-threshold measurement of integrated Stokes parameters for Kr excited by polarized electrons;https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1022&context=physicsgay
1999;Journal of Physics B: Atomic_ Molecular and Optical Physics 32 (14)_ L355;Electron-impact coherence parameters for the 3 1D and 3 3D states of helium;
1999;AIP Conference Proceedings 477 (1)_ 254-277;Polarization_ alignment_ and orientation in electron-atom collisions: Benchmarks for atomic collision theory;
1999;Le Journal de Physique IV 9 (PR6)_ Pr6-17-Pr6-20;Ionization plus excitation in electron-atom collisions:(e_ 2e)_(e_ eγ)_ and (e_ 2eγ);
1999;Physical Review A 59 (6)_ 4821;Reevaluation of experiments and new theoretical calculations for electron-impact excitation of C 3+;https://core.ac.uk/download/pdf/161443473.pdf
1999;Journal of Physics B: Atomic_ Molecular and Optical Physics 32 (7)_ L155;Differential cross section ratios for low-energy electron-impact excitation of the levels of krypton-sensitive tests of relativistic effects for heavy noble gases;https://www.researchgate.net/profile/Murtadha-Khakoo/publication/242182733_Differential_cross_section_ratios_for_low-energy_electron-impact_excitation_of_the_4p55s_levels_of_krypton-sensitive_tests_of_relativistic_effects_for_heavy_noble_gases/links/0c96052f6d5db68566000000/Differential-cross-section-ratios-for-low-energy-electron-impact-excitation-of-the-4p55s-levels-of-krypton-sensitive-tests-of-relativistic-effects-for-heavy-noble-gases.pdf
1999;Physical Review A 59 (4)_ R2552;Electron-impact excitation from the (3 p 5 4 s) metastable states of argon;
1999;Physical review letters 82 (6)_ 1128;Spin asymmetries in low-energy electron scattering from cesium atoms;
1999;;Reevaluation of experiments and new theoretical calculations for electron-impact excitation of C3+;https://academiccommons.columbia.edu/doi/10.7916/D8QR571C/download
1999;Journal de Physique-Colloques 9 (6)_ 17-20;Ionization plus excitation in electron-atom collisions:(e_ 2e)_(e_ eg)_ and (e_ 2eg);
1999;Physical Review-Section A-Atomic Molecular and Optical Physics 60 (3)_ R1751;RAPID COMMUNICATIONS-Atomic and molecular collisions and interactions-Near-threshold structures in electron-collision-induced alignment of core-excited atomic states;
1998;Computer physics communications 114 (1-3)_ 168-182;The R-matrix with pseudo-states method: Theory and applications to electron scattering and photoionization;
1998;APS Annual Gaseous Electronics Meeting Abstracts_ OWP7. 04;Electron Impact Excitation of Argon from the Ground State and the Metastable Excited States.;
1998;APS Annual Gaseous Electronics Meeting Abstracts_ AM1. 05;Simultaneous Electron-Impact Ionization--Excitation of Helium.;
1998;APS Annual Gaseous Electronics Meeting Abstracts_ AM1. 06;Temporary Negative Ion Resonances in Electron Scattering by Group II Metals.;
1998;AIP Conference Proceedings 443 (1)_ 121-133;Recent developments in the theory of electron–ion collisions;
1998;Physical Review A 58 (2)_ 1275;Near-threshold electron-impact excitation of the vacuum-ultraviolet resonance transitions in Ne_ Ar_ Kr_ and Xe;
1998;Journal of Physics B: Atomic_ Molecular and Optical Physics 31 (10)_ L469;Electron-impact excitation of helium from the and states;
1998;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 27 …;R-matrix with Pseudo-States Calculations for Electron Impact Excitation of Helium.;
1998;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 27 …;Electron Impact Excitation of Noble Gases;
1998;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 27 …;Alignment Parameters and Branching Ratios for Electron Impact Excitation of the (2p^ 53s^ 2)^ 2P_1/2_ 3/2 Autoionizing States in Sodium;
1998;APS Division of Atomic_ Molecular and Optical Physics Meeting Abstracts 27 …;R-matrix with Pseudo-States Calculations for Electron Impact Ionization of Helium;
1998;Journal of Physics B: Atomic_ Molecular and Optical Physics 31 (8)_ L387;Excitation of the 3p state of neon by high-resolution electron impact;
1998;Journal of Physics B: Atomic_ Molecular and Optical Physics 31 (7)_ 1611;Simultaneous excitation-ionization of helium to the state;https://www.researchgate.net/profile/Mevlut-Dogan/publication/229908712_Simultaneous_excitation-ionization_of_helium_to_the_He2p_state/links/56a4df0008ae1b65113268f3/Simultaneous-excitation-ionization-of-helium-to-the-He-2p-state.pdf
1998;Journal of Physics B: Atomic_ Molecular and Optical Physics 31 (3)_ 563;Initial-state_ final-state and higher-order effects in electron impact ionization of helium atoms;
1998;Physical Review-Section A-Atomic Molecular and Optical Physics 58 (2)_ 1275-1281;Atomic and molecular collisions and interactions-Near-threshold electron-impact excitation of the vacuum-ultraviolet resonance transitions in Ne_ Ar_ Kr_ and Xe;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (24)_ 5915;R-matrix with pseudo-states calculation for electron collisions with neutral beryllium;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (22)_ 5071;Collisional excitation of atomic D states;
1997;Journal of Physics B Atomic Molecular Physics 30 (22)_ 5071-5097;TOPICAL REVIEW: Collisional excitation of atomic D states;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (20)_ 4609;Electron-impact excitation of the and states of neon;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (19)_ 4373;R-matrix with pseudo-states calculation for electron-impact excitation and ionization of boron;
1997;Physical review letters 79 (10)_ 1825;Electron-collision-induced alignment of rare gases near threshold;https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1030&context=physicsgay
1997;Physical Review A 56 (3)_ R1697;R matrix with pseudostates calculation for single and double ionization of helium by photon impact;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (12)_ L435;Electron-impact excitation and ionization of;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (9)_ L309;Near-threshold electron impact ionization of atomic hydrogen;
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (8)_ L279;Electron-impact excitation of boron;
1997;International Atomic Energy Agency_ Vienna_ Austria;Summary Report of an IAEA Consultants''Meeting on Critical Assessment of Electron-Impact Cross Section Database for Be and B Plasma Impurity Ions_ Vienna_ 2-3 September 1996;http://www-nds.iaea.org/publications/indc/indc-nds-0369.pdf
1997;APS April Meeting Abstracts_ D15. 33;Autoionization Resonances in Orientation and Alignment Parameters for Excited Ions after Electron Impact Ionization.;
1997;APS April Meeting Abstracts_ D15. 41;Integrated Stokes Parameters for Impact Excitation of Noble Gases by Spin-Polarized Electrons.;
1997;APS April Meeting Abstracts_ D15. 38;R-Matrix with Pseudo-State Calculations for Electron Scattering from Beryllium and Boron Atoms and Ions.;
1997;Physical Review A 55 (4)_ 3236;S-wave model for e-He+ scattering;https://inis.iaea.org/collection/NCLCollectionStore/_Public/28/039/28039321.pdf
1997;Journal of Physics B: Atomic_ Molecular and Optical Physics 30 (3)_ L109;Calculation of electron impact excitation and ionization of;
1997;International Atomic Energy Agency;IAEA consultants' meeting on critical assessment of electron-impact cross section database for Be and B plasma impurity ions. Summary report;https://inis.iaea.org/collection/NCLCollectionStore/_Public/28/060/28060496.pdf
1997;Physics Reports 280_ 372-380;Ammar_ R. see H. Albrecht Andam_ AA see H. Albrecht Andersen_ N._ JT Broad_ EEB Campbell_ JW Gallagher and IV Hertel_ Collisional alignment and orientation of atomic outer …;
1997;;Intermediate energy R-matrix theory;
1997;Photon and Electron Collisions with Atoms and Molecules_ 1-20;Excitation of Atoms by Electron Impact: Current Status and Future Prospects;
1997;Physics reports 279 (6)_ 251-396;Collisional alignment and orientation of atomic outer shells. III. Spin-resolved excitation;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (23)_ L825;Electron scattering from laser-excited He atoms;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (22)_ 5513;Electron scattering from helium atoms. Phase shifts_ resonance parameters and total cross sections;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (22)_ 5493;Benchmark calculations for e-H scattering between the n= 2 and n= 3 thresholds;
1996;Canadian Journal of Physics 74 (11)_ 929-943;Complete experiments in electron–atom impact excitation: present status and future prospects;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (20)_ L769;Electron impact excitation of beryllium;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (20)_ 4699;Ionization-excitation of He atoms by electron impact: alignment of;
1996;APS Annual Gaseous Electronics Meeting Abstracts_ M1B. 01;Recent progress in the theory of electron--atom collisions.;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (15)_ L577;Electron-impact ionization of atomic hydrogen from the 1S and 2S states;https://www.osti.gov/etdeweb/servlets/purl/481166
1996;Physical Review A 54 (2)_ 1723;Calculation of electron-Cs scattering at intermediate energies;
1996;Physical Review A 54 (2)_ R1002;S-wave model for electron-hydrogen scattering;
1996;Physical Review A 54 (2)_ R998;Convergent R matrix with pseudostates calculation for e−-He collisions;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (13)_ 2875;Differential cross sections and electron-impact coherence parameters for electron scattering from helium atoms;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (11)_ 2305;Electron-photon coincidences in electron impact ionization-excitation;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (7)_ L271;Local versus non-local core potentials in electron scattering from sodium atoms;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (5)_ 1149-1150;Generalized Stokes parameter approach for analysis of perfect scattering experiments on impact excitation by spin polarized particles;
1996;Physical Review A 53 (3)_ 1559;Near-threshold study of the polarization of He resonance radiation using an energy-selected electron beam;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;Density Matrices: Connection Between Theory and Experiment;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;Core Potentials for Quasi One-Electron Systems;
1996;Springer Handbook of Atomic_ Molecular_ and Optical Physics_ 119-129;Density Matrices;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (1)_ 115;Electron-atom scattering at low and intermediate energies using a pseudo-state/R-matrix basis;
1996;Physical review letters 76 (2)_ 208;Spin-Dependent Orientation Propensities Revealed in Polarized-Electron–Polarized-Photon Coincidence Studies;
1996;Flinders Univ. of South Australia;Local vs. Non-local core potentials in electron scattering from sodium atoms;https://inis.iaea.org/collection/NCLCollectionStore/_Public/27/061/27061119.pdf
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;Electron-Atom Scattering Theory: An Overview;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;The distorted-wave method for elastic scattering and atomic excitation;
1996;Selected Topics on Electron Physics_ 141-149;A Density Matrix Treatment of Atomic Line Radiation;
1996;Flinders University of South Australia_ Electronic Structure of Materials Centre;Electron Impact Ionization of Atomic Hydrogen from the 1S Ad [ie And] 2S States;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;Scattering Amplitudes for Electron-Atom Scattering;
1996;Journal of Physics B: Atomic_ Molecular and Optical Physics 29 (20)_ 4699-4708;Ionization-excitation of He atoms by electron impact: alignment of [***];
1996;Flinders Univ. of South Australia;The S-wave model for electron-hydrogen scattering revisited;https://inis.iaea.org/collection/NCLCollectionStore/_Public/27/061/27061120.pdf
1996;Comments on Atomic and Molecular Physics 32 (4)_ 233;Spectroscopic Stability of Atomic Line Radiation: Does the Percival-Seaton Criticism Apply to Oppenheimer's Theory?;
1996;Australian journal of physics 49 (2)_ 301-320;Spin-resolved alignment and orientation effects in atomic collisions;https://www.publish.csiro.au/ph/pdf/ph960301
1996;Advances in Atomic_ Molecular_ and Optical Physics 36_ 1-85;Complete experiments in electron-atom collisions;
1995;;IAEA consultantsmeeting on electron-impact excitation cross section data for helium. Summary report;https://www.osti.gov/etdeweb/servlets/purl/476015
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (22)_ 4841;Second-order distorted-wave calculation for electron-copper scattering;https://www.researchgate.net/profile/D-Madison/publication/252670529_Second-order_distorted-wave_calculation_for_electron-copper_scattering/links/56f1573308aed354e56fb2bc/Second-order-distorted-wave-calculation-for-electron-copper-scattering.pdf
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (21)_ 4651;R-matrix calculations for double-differential cross sections in electron-impact ionization of helium;
1995;Physical Review A 52 (2)_ 1152;Low-energy electron collisions with sodium: Scattering of spin-polarized electrons;http://mail.nhn.ou.edu/~morrison/Research/Papers/ZWT95.pdf
1995;Journal of Physics. B_ Atomic_ Molecular and Optical Physics 28;Near-threshold photoionization from the Sr I (5s5p){sup 1} P {sub 1}{sup 0} state;
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (12)_ 2385;Near-threshold photoionization from the Sr I (5s5p) 1Po1 state;
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (5)_ 879;Electron scattering from laser-excited chromium atoms;
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (2)_ L29;Electron spin depolarization derived from electron-photon coincidence experiments with unpolarized beams;
1995;Journal of Physics B: Atomic_ Molecular and Optical Physics 28 (1)_ 105;Elastic and inelastic scattering of electrons from potassium;
1995;;IAEA Consultants' Meeting on Electron-Impact Excitation Cross Section Data for Helium;
1994;Hyperfine Interactions 89_ 57-69;Differential cross sections for elastic and inelastic positron scattering from alkali atoms;
1994;Computer physics communications 84 (1-3)_ 335-345;Electron scattering from quasi one-electron targets: experimental observables vs. theoretical scattering amplitudes;
1994;Journal of Physics B: Atomic_ Molecular and Optical Physics 27 (14)_ 3189;Generalized Stokes parameter approach for analysis of perfect scattering experiments on impact excitation by spin polarized particles;
1994;Journal of Physics B: Atomic_ Molecular and Optical Physics 27 (14)_ 3129;Ionization and simultaneous excitation of helium atoms by electron impact;
1994;Zeitschrift für Physik D Atoms_ Molecules and Clusters 30_ 85-90;Close-coupling calculations for low-energy elastic electron scattering from thallium atoms;
1994;Journal of Physics B: Atomic_ Molecular and Optical Physics 27 (10)_ L231;Evidence for the (6p2) 3P2e resonance in electron scattering from caesium atoms;
1994;Physical Review A 49 (5)_ 4232;Sodium excitation by spin-polarized electrons: A reanalysis of existing experiments;
1994;Physical Review A 49 (5)_ 3620;Low-energy-electron collisions with sodium: Elastic and inelastic scattering from the ground state;
1994;Computer Physics Communications 84_ 350;Program index to volume 84;
1993;AIP Conference Proceedings 295 (1)_ 251-262;Recent progress in close‐coupling electron‐atom theory;
1993;Bulletin of the American Physical Society 38 (CONF-9310400-);Ionization and simultaneous excitation of helium atoms by electron impact;
1993;Journal of Physics B: Atomic_ Molecular and Optical Physics 26 (20)_ 3595;Low-energy electron scattering from caesium atoms-comparison of a semirelativistic Breit-Pauli and a full relativistic Dirac treatment;
1993;Physical Review A 48 (1)_ 836;Connection between superelastic and inelastic electron-atom collisions involving polarized collision partners;https://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=2581&context=phys_facwork
1993;Journal of Physics B: Atomic_ Molecular and Optical Physics 26 (9)_ 1587;Relativistic effects in spin-polarization parameters for low-energy electron-Cs scattering;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);Spin-dependent electron-atom scattering-a detailed test of atomic collision theory;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);Differential cross sections for positron scattering from alkali atoms;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);Relativistic effects in spin-and light-polarization parameters for low energy electron-cesium scattering;
